pmid,year,journal,title,abstract,authors
7350661,1980.0,"Science (New York, N.Y.)",Asbestos-induced epithelial changes in organ cultures of hamster trachea: inhibition by retinyl methyl ether.,"The epithelium of the hamster trachea in organ culture undergoes hyperplasia and squamous metaplasia after exposure to the amphibole types of asbestos, crocidolite and amosite. These changes are inhibited when the synthetic vitamin A analog, retinyl methyl ether, is incorporated into the culture medium. These findings suggest a possible use for retinoids in the prevention and treatment of respiratory tract disease associated with environmental exposure to asbestos.","Mossman, B T;Craighead, J E;MacPherson, B V"
6965328,1980.0,"Science (New York, N.Y.)",Mouse leukemia: therapy with monoclonal antibodies against a thymus differentiation antigen.,Monoclonal antibodies against a thymus cell differentiation antigen (Thy-1.1) were effective in the therapy of a transplanted mouse leukemia. Passive immunization resulted in high titers of cytotoxic antibody in the serum of treated mice and the suppression of metastatic tumor cells. The tumor-suppressive effects of the monoclonal antibodies were amplified by the administration of exogenous complement. This combined antibody and complement therapy resulted in the cure of leukemia in a significant proportion of the treated animals.,"Bernstein, I D;Tam, M R;Nowinski, R C"
493993,1979.0,"Science (New York, N.Y.)",Differential competition with cytotoxic agents: an approach to selectivity in cancer chemotherapy.,"An approach to increasing the selectivity of cancer chemotherapeutic agents is presented in which noncytotoxic competitive substrates are used to discern the differences in structural requirements for transport of cytotoxic agents between tumor cells and a sensitive host tissue, the hematopoietic precursor cells of the bone marrow. Examples are given for two such systems, one responsible for the transport of nucleosides and another for the transport of amino acids. Cytidine is twice as effective in reducing the toxicity of showdomycin for murine bone marrow cells in culture as it is for murine L1210 leukemia cella. Conversely, homoleucine is twice as effective in reducing the toxicity of melphalan for L1210 cells as it is for bone marrow cells. These observations can serve as a basis for the development of bone marrow protective agents and for the design of cytotoxic agents that may be preferentially transported into tumor cells.","Rabinowitz, M;Uehara, Y;Vistica, D T"
227058,1979.0,"Science (New York, N.Y.)",Opiate (Enkephalin) receptors of neuroblastoma cells: occurrence in clusters on the cell surface.,"A bioactive, fluorescent derivative of enkephalin, Tyr-D-Ala-Gly-Phe-Leu-Lys-rhodamine, was used to determine the distribution of opiate receptors in living neuroblastoma cells. The receptors appeared in clusters on the cell surface, and no internalization was detected. No specific fluorescence or clusters were observed in the presence of [D-Ala2, Leu5]enkephalin or at 4 degrees C, and the clusters were much reduced under ionic conditions (that is, with 100 millimolars sodium) that specifically decrease the binding of opiate agonists.","Hazum, E;Chang, K J;Cuatrecasas, P"
493985,1979.0,"Science (New York, N.Y.)",Tumor location detected with radioactively labeled monoclonal antibody and external scintigraphy.,Murine teratocarcinomas were located in mice by external gamma-ray scintigraphy with an iodine-125-labeled monoclonal antibody specific to the tumors. The specificity of the method was increased by subtracting the radiation produced by an iodine-125-labeled indifferent monoclonal antibody of the same immunoglobulin class as the tumor-specific antibody.,"Ballou, B;Levine, G;Hakala, T R;Solter, D"
472760,1979.0,"Science (New York, N.Y.)",Angiogenesis in the mouse cornea.,"We have developed a method that permits analysis of neovascular responses in the mouse cornea. Using this method we have demonstrated that both allogeneic lymphocytes and a variety of tumors can induce angiogenesis, but that only the latter appear capable of eliciting secondary capillary sprouting.","Muthukkaruppan, V;Auerbach, R"
224463,1979.0,"Science (New York, N.Y.)",Cyclic AMP receptor triggers nuclear protein phosphorylation in a hormone-dependent mammary tumor cell-free system.,"Adenosine 3',5'-monophosphate (cyclic AMP) receptor protein of 56,000 daltons increases markedly in mammary tumors induced by 7,12-dimethylbenz[a]anthracene (DMBA) after incubation of tumor slices with cyclic AMP, benzamide, and arginine. Incubation of cytosol from these tumor slices with nuclei from unincubated tumors results in nuclear uptake of the 56,000-dalton cyclic AMP receptor and in phosphorylation of the 76,000-dalton nuclear protein. Binding of the 56,000-dalton receptor and phosphorylation of the 76,000-dalton protein also occur in DMBA tumor nuclei when protein kinase type II of bovine heart is used. The results suggest that cyclic AMP receptor is involved in the nuclear events of a hormone-dependent mammary tumor.","Cho-Chung, Y S;Archibald, D;Clair, T"
224458,1979.0,"Science (New York, N.Y.)",Molecular cloning of polyoma virus DNA in Escherichia coli: oncogenicity testing in hamsters.,"Inoculation of suckling hamsters with 2 x 10(8) live cells of Escherichia coli K12 strain chi1776, carrying the complete genome of polyoma virus in a recombinant plasmid, failed to induce tumors in any of 32 recipients. Also, lambda phage DNA and particles with a monomeric insert of polyoma DNA did not induce tumors. Purified recombinant plasmid DNA, as well as phage particles and DNA containing a head-to-tail dimer of polyoma DNA, showed a low degree of oncogenicity, comparable to that of polyoma DNA prepared from mouse cells. These findings support the previous conclusions, based on infectivity assays in mice, that propagation of polyoma virus DNA as a component of recombinant DNA molecules in E. coli K12 reduces its biologic activity many orders of magnitude relative to the virus itself.","Israel, M A;Chan, H W;Martin, M A;Rowe, W P"
572989,1979.0,"Science (New York, N.Y.)",High concentrations of glutathione in glandular stomach: possible implications for carcinogenesis.,"In laboratory rodents, concentrations of reduced glutathione (GSH) are exceedingly high (up to 7 to 8 millimolar) in the glandular gastric tissue compared to concentrations in other portions of the gastrointestinal tract or to those of most other organs. Gastric GSH varies diurnally, with the highest levels occurring in the late afternoon or early evening. Starvation, treatment with diethyl maleate, or cold-restraint stress all caused marked decreases in stomach GSH, whereas treatment with cobaltous chloride caused an increase in the GSH concentrations. The physiological significance of the high gastric GSH is unknown, but because this endogenous compound may strongly modulate (decrease or increase) the macromolecular binding of certain chemicals capable of inducing stomach tumors, the possible role of glutathione in the pathogenesis of chemically induced gastric cancer should be considered.","Body, S C;Sasame, H A;Body, M R"
472712,1979.0,"Science (New York, N.Y.)",Müllerian duct regression in the embryo correlated with cytotoxic activity against human ovarian cancer.,A significant cytotoxicity index was obtained when human ovarian cancer cells in a microcytotoxicity assay were exposed during the S (DNA-synthesizing) phase of the cell cycle to purified fractions of testis exhibiting high Müllerian inhibiting substance bioactivity. The same effect was not observed when these fractions were tested against human glioblastoma or fibroblast lines. Most human ovarian cancers are said to resemble Müllerian tissues histologically. Müllerian inhibiting substance may thus deserve further study as a potential chemotherapeutic agent.,"Donahoe, P K;Swann, D A;Hayashi, A;Sullivan, M D"
223242,1979.0,"Science (New York, N.Y.)",Cycloheximide-dependent reversion of human cells transformed by MSV and chemical carcinogen.,"The protein synthesis inhibitor cycloheximide, at a concentration of 0.08 microgram per milliliter, induced flat morphology within 24 to 48 hours and low saturation density in human osteosarcoma cells transformed by Kirsten murine sarcoma virus (Ki-MSV) or N-methyl-N' nitro-N-nitrosoguanidine. Removal of the protein synthesis inhibitor caused both transformed cells to revert to the transformed phenotype. The demonstration of cell-surface antigens, cross-reacted with antiserums induced by extracts of both types of transformed human cells, was dependent on the presence or absence of cycloheximide in the culture medium. The results show that protein synthesis is required to maintain the transformed state in virally or chemically transformed human cells.","Cho, H Y;Rhim, J S"
109924,1979.0,"Science (New York, N.Y.)",Stress and coping factors influence tumor growth.,"Growth of syngeneic P815 mastocytoma in DBA/2J male mice was evaluated as a result of various stress regimens. A single session of inescapable shock resulted in earlier tumor appearance, exaggeration of tumor size, and decreased survival time in recipient animals. Escapable shock had no such effects. The effects of the inescapable shock were mitigated if mice received long-term shock treatment.","Sklar, L S;Anisman, H"
451588,1979.0,"Science (New York, N.Y.)",Hyperthermia and local anesthetics: potentiation of survival of tumor-bearing mice.,"Lidocaine infusion of a CA755 mammary adenocarcinoma growing in the hind leg of BDF1 mice results in a significant increase in the animals' survival when combined with heating for 1 hour in a 43.5 degrees C water bath. This ability of local anesthetics to prolong survival following hyperthermia is consistent with the hypothesis that increases in membrane fluidity influence sensitivity to heat. In view of the extensive clinical experience with local anesthetics, the delay between clinical application and the observation that they potentiate the action of hyperthermia in animals may be reduced.","Yatvin, M B;Clifton, K H;Dennis, W H"
451553,1979.0,"Science (New York, N.Y.)",Low urinary estrogen glucuronides in women at risk for familial breast cancer.,"Daily (12-hour) urine collections taken throughout the menstrual cycle were obtained from 30 young women who by genetic analysis were at risk for familial breast cancer, and from 30 control women carefully matched for age, height, and reproductive history. Steroids in the urine were extracted by glucuronidase hydrolysis, and the primary glucocorticoid, androgen, and estrogen hormones and their metabolites were measured by radioimmunoassay. Highly significant differences were observed only in the case of estrone and estradiol, with the high-risk subjects exhibiting lower values that the controls. This endocrine abnormality in young women at risk for breast cancer may be a potential discriminant for identifying women at risk for the disease in the population at large.","Fishman, J;Fukushima, D K;O'Connor, J;Lynch, H T"
451551,1979.0,"Science (New York, N.Y.)",Nitrite promotes lymphoma incidence in rats.,"Rats were exposed to sodium nitrite in food or water at concentrations of 0, 250, 1000, and 2000 parts per million. Lymphoma was increased in all groups fed nitrite; the overall combined incidence was 5.4 percent in 573 control rats and 10.2 percent in 1383 treated rats. The mechanism of cancer induction did not appear to be through the formation of nitrosamines but through a more direct effect of nitrite on the lymphocyte.","Newberne, P M"
286421,1979.0,"Science (New York, N.Y.)",Induction of differentiation in human promyelocytic leukemia cells by tumor promoters.,"Phorbol diester tumor promoters and the promoter mezerein convert human promyelocytic leukemia cells in culture into adherent, nonproliferating cells with many of the characteristics of macrophages. Other types of promoters such as anthralin, phenobarbital, and saccharin do not have this effect. Various compounds that can inhibit some of the biological and biochemical effects of tumor promoters do not interfere with the induction of cell adherence and differentiation by the effective promoters.","Rovera, G;O'Brien, T G;Diamond, L"
373122,1979.0,"Science (New York, N.Y.)",Identifying environmental chemicals causing mutations and cancer.,"Damage to DNA appears to be the major cause of most cancer and genetic birth defects and may contribute to aging and heart disease as well. The agents that cause this damage must be identified. Many of these agents are natural chemicals present in the human diet as complex mixtures. The tens of thousands of man-made chemicals that have been introduced into the environment in the last few decades must also be tested for their ability to damage DNA. Existing animal tests and human epidemiology alone are inadequate for this task because of time, expense, and the difficulty of dealing with complex mixtures, Newly developed short-term tests, most of them assaying for mutagenicity, are discussed as key tools in identifying environmental mutagens and carcinogens.","Ames, B N"
432644,1979.0,"Science (New York, N.Y.)",Rank order of sarcoma susceptibility among mouse strains reverses with low concentrations of carcinogen.,"Ten mouse strains in which aryl hydrocarbon hydroxylase can be induced, or F1 hybrids of these strains, were ranked according to their sarcoma susceptibility when exposed to a high concentration (5 percent) of the chemical carcinogen 3-methylcholanthrene. This rank order was reversed when the concentration of 3-methylcholanthrene was reduced to 0.05 percent.","Prehn, L M;Lawler, E M"
432641,1979.0,"Science (New York, N.Y.)",Liposomes and local hyperthermia: selective delivery of methotrexate to heated tumors.,"Liposomes with phase transitions a few degrees above physiological temperature delivered more than four times as much methotrexate to murine tumors heated to 42 degrees C as to unheated control tumors. Most of the accumulated drug appeared to be intracellular and bound to dihydrofolate reductase, the enzyme blocked by methotrexate in its role as an antineoplastic agent.","Weinstein, J N;Magin, R L;Yatvin, M B;Zaharko, D S"
373119,1979.0,"Science (New York, N.Y.)","""Sontaneous"" neoplastic transformation in vitro: a form of foreign body (smooth surface) tumorigenesis.","Explants of subcutaneous connective tissue from adult BALB/c mice into plastic petri dishes were serially subcultured and tested for tumorigenicity in two ways: by the subcutaneous implantation of cells attached to plastic plates (1 by 5 by 10 millimeters), and by the subcutaneous injection of cells suspended in saline. Cells grown in vitro for 18 or more days before being implanted attached to a plastic plate (2.4 x 10(4) to 3.4 x 10(5) cells per plate) formed tumors after 24 to 79 weeks. The latent period before tumor appearance correlated inversely with the time spent by the cells in tissue culture. Cells inoculated in saline suspension (10 to 100 times the above number per plate) did not form tumors until after 84 days in vitro; plates alone did not induce tumor formation within more than 1 1/2 years of implantation. The tumors arising from the plate-attached cells were transplantable without plates and histologically appeared to be undifferentiated sarcomas. It is well established that smooth-surfaced foreign bodies, regardless of their chemical composition, will produce sarcomas when transplanted subcutaneously in rodents. We interpret our data, particularly the decrease in tumor latent period with time spent in tissue culture, as indicating that a smooth surface was acting as a carcinogen first in vitro (the surface of the tissue culture dish) and then in vivo (the surface of the plastic plate).","Boone, C W;Takeichi, N;Eaton, S D;Paranjpe, M"
424740,1979.0,"Science (New York, N.Y.)",Hybrid myelomas producing antibodies against a human neuroblastoma antigen present on fetal brain.,"Spleen cells from mice immunized with a cultured human neuroblastoma were hybridized with the mouse plasmacytoma P3X63Ag8. Hybrid myelomas were screened for production of antibodies that reacted with human neuroblastomas but not with cells from other tissues. One of these hybridoma antibodies reacted with an antigen present on the six human neuroblastomas tested, one of two retinoblastomas, a glioblastoma, and fetal brain, but did not react with other tumors or tissues including adult human brain.","Kennett, R H;Gilbert, F"
424728,1979.0,"Science (New York, N.Y.)",Retinoblastoma with 13q- chromosomal deletion associated with maternal paracentric inversion of 13q.,A girl with sporadic unilateral retinoblastoma and mental retardation has an interstitial deletion in the long arm of chromosome 13. Her mother has a paracentric inversion of one chromosome 13; the deleted chromosome 13 in the daughter is derived from the mother's normal chromosome 13.,"Sparkes, R S;Muller, H;Klisak, I"
760195,1979.0,"Science (New York, N.Y.)",Mammary cancer: selective action of the estrogen receptor complex.,"Progesterone receptors in the autonomous rat mammary tumor MTW-9B are reduced 80 to 90 percent after ovariectomy, but are not reduced if ovariectomized animals are given estrogen. Tumor growth, however, is independent of estrogen status and insensitive to pharmacological doses of estradiol. This represents an unusual system characterized by a selective action of an inducing agent on the genome.","Ip, M;Milholland, R J;Rosen, F;Kim, U"
758686,1979.0,"Science (New York, N.Y.)",Tumor surveillance: how tumors may resist macrophage-mediated host defense.,"Both normal human serum and supernatant from explanted malignant tumors contained a heat-stable low-molecular-weight factor that inhibited monocyte activation in vitro. In contrast, serum from individuals with solid tumors enhanced monocyte activation. It is suggested that the systemic activation of monocytes that occurs in malignant disease may be an appropriate host response but that successful tumors may continue to grow because they subvert the normal physiological signal for inhibition of macrophage activation.","Rhodes, J;Bishop, M;Benfield, J"
569363,1979.0,"Science (New York, N.Y.)",Chemotactic responses of tumor cells to products of resorbing bone.,"To explore possible mechanisms for the metastasis of malignant cells to bone, a model of tumor cell migration was developed, using Walker carcinosarcoma or malignant lymphoma cells. It was found that bone contains a factor that is strongly chemotactic for tumor cells. This factoor is released by a variety of agents that induce resorption of bone.","Orr, W;Varani, J;Gondex, M K;Ward, P A;Mundy, G R"
694537,1978.0,"Science (New York, N.Y.)",Regulation of macrophage tumoricidal function: a role for prostaglandins of the E series.,"Exogenously added prostaglandins E1 and E2, but not F2alpha, inhibited the tumoricidal activity of interferon-activated macrophages of mice. A role for adenosine 3',5'-monophosphate (cyclic AMP) in modulating macrophage functional activity was suggested because prostaglandins of the E series increase intracellular concentrations of cyclic AMP in macrophages and because treatment of interferon-activated macrophages with dibutyryl cyclic AMP consistently inhibits expression of cytotoxicity. Since the activated macrophage releases high concentrations of prostaglandin E2, it is postulated that this prostaglandin could act locally in negative feedback inhibition to limit cell activities.","Schultz, R M;Pavlidis, N A;Stylos, W A;Chirigos, M A"
211588,1978.0,"Science (New York, N.Y.)",Alkaline phosphatase in Epstein-Barr viral nuclear antigen--positive cell lines.,"The production and nature of alkaline phosphatase were studied in Epstein-Barr viral nuclear antigen-positive, surface membrane immunoglobulin negative-cell lines established from two patients, one with acute myeloid leukemia and one with acute lymphoblastic leukemia. The acute myeloid leukemia-derived cells contained myeloid alkaline phosphatase, while the acute lymphoblastic leukemia-derived cells contained lymphoid alkaline phosphatase. The presence of the myeloid-specific enzyme in a surface membrane immunoglobin--negative cell line suggests that the line is composed of myeloid precursor cells and that such cells may be susceptible to infection with Epstein-Barr virus.","Karpas, A;Hayhoe, F G;Greenberger, J;Neumann, H"
694519,1978.0,"Science (New York, N.Y.)",Prevention of death from metastases by immune RNA therapy.,The effect of immune RNA treatment on the incidence of death from pulmonary metastases was studied in C57BL/6J mice after excision of a B16 murine melanoma. Immune RNA was extracted from the lymphoid tissues of guinea pigs immunized with B16 tumor and then incubated in vitro with normal C57BL/6J mouse splenocytes. Mice receiving intraperitoneal injections of these RNA-treated syngeneic splenocytes after the primary B16 isograft was resectioned showed significantly improved long-term survival (42 to 67 percent in three successive experiments) as compared to control mice (0 to 20 percent survival) receiving untreated splenocytes. The effect of RNA treatment was tumor-specific and ribonuclease sensitive. The results suggest that immunotherapy with immune RNA may be of benefit to certain patients after surgery for cancer.,"Wang, B S;Onikul, S R;Mannick, J A"
694511,1978.0,"Science (New York, N.Y.)",Decrease of human serum fucosyltransferase as an indicator of successful tumor therapy.,"Surgical removal of colon carcinomas leads to a decrease in the rate of incorporation of [14C]fucose into its endogenous acceptor in human serum; normal incorporation rates are attained within 14 days. A similar time course has been determined for alpha2- and alpha3-fucosyltransferase when either desialo- or desialodegalactofetuin are employed as exogenous acceptors. A correlation has also been seen between transferase activity and the therapeutic response of patients with breast cancer. These results indicate that the determination of fucosyltransferase activity can facilitate the diagnosis of neoplasia, and the success of surgery, chemotherapy, or radiation.","Bauer, C H;Reutter, W G;Erhart, K P;Köttgen, E;Gerok, W"
211583,1978.0,"Science (New York, N.Y.)",Brain tumors in owl monkeys inoculated with a human polyomavirus (JC virus).,"Owl monkeys were inoculated intracerebrally, subcutaneously, and intravenously with JC, BK, or SV40 virus. Two of four adult owl monkeys inoculated with JC virus, a human polyomavirus, developed brain tumors at 16 and 25 months after inoculation, respectively. A grade 3 to grade 4 astrocytoma (resembling a human glioblastoma multiforme) was found in the left cerebral hemisphere and brainstem of one monkey. The second monkey developed a malignant tumor in the left cerebral hemisphere containing both glial and neuronal cell types. Impression smears prepared from unfixed tissue of this tumor showed cells that contained polyomavirus T antigen. Virion antigens were not detected. Tumor cells cultured in vitro also contained T antigen but were negative for virion antigen. Infectious virus was not isolated from extracts of this tumor.","London, W T;Houff, S A;Madden, D L;Fuccillo, D A;Gravell, M;Wallen, W C;Palmer, A E;Sever, J L;Padgett, B L;Walker, D L;ZuRhein, G M;Ohashi, T"
684434,1978.0,"Science (New York, N.Y.)",Enhancement of oncogenesis in C3H/10T1/2 mouse embryo cell cultures by saccharin.,"Impure and pure samples of saccharin (2 milligrams per milliliter) did not produce oncogenic transformation of C3H/10T1/2, clone 8, mouse embryo fibroblasts. However, after treatment of the cells with a nontransforming initiating dose (0.1 microgram per milliliter) of 3-methylcholanthrene, continuous treatment with either sample of saccharin (100 micrograms per milliliter) led to significant transformation. It is concluded that in this system saccharin is a cocarginogen, probably functioning as a promoting agent that is 1000-fold less active than the tumor promoter 12-O-tetradecanoyl-phorbol-13-acetate.","Mondal, S;Brankow, D W;Heidelberger, C"
210502,1978.0,"Science (New York, N.Y.)",Growth inhibition of transformed cells with succinylated concanavalin A.,Succinylated concanavalin A reversibly inhibits the growth of SV40 transformed mouse 3T3 cells and thus causes an accumulation of the cells in the G1 phase of the cell cycle. In a soft substrate (methylcellulose) succinylated concanavalin A also restores in transformed cells the growth behavior typical of untransformed cells.,"Mannino, R J;Ballmer, K;Burger, M M"
210501,1978.0,"Science (New York, N.Y.)",Generation of new mouse sarcoma viruses in cell culture.,"Endogenous nontumor-producing type C viruses from C3H mice were used to generate rapid, solid tumor-inducing variants in cell culture. The new mouse sarcoma viruses induce undifferentiated sarcomas with a short latency period upon inoculation into newborn NIH Swiss mice. Transforming viruses appear only transiently, at a time when the virus-infected cells show morphologic alterations; both before and after this time, transforming viruses cannot be detected. These results show that variants of endogenous type C virus which contain transforming genes (oncogenes) can arise during spread of the endogenous virus in fibroblast lines in vitro as well as in susceptible tissues in vivo.","Rapp, U R;Todaro, C"
663667,1978.0,"Science (New York, N.Y.)",Genomic masking of nondefective recombinant murine leukemia virus in Moloney virus stocks.,"HIX virus cloned from Moloney leukemia virus stocks is a nondefective, leukemogenic, and amphotropic murine oncornavirus with a recombinant-type major glycoprotein. Although Moloney leukemia virus stocks generally contain little or no free amphotropic virus, dilution analysis of several virus stocks and the examination of virus progeny from individual foci revealed that HIX virus is present and functionally coated with ecotropic Moloney virus envelopes. Because most mice have serum factors that inactivate recombinant viruses, masking may represent a general survival mechanism for HIX as well as other analogous recombinant viruses.","Fischinger, P J;Blevins, C S;Dunlop, N M"
96525,1978.0,"Science (New York, N.Y.)",Malignant neoplasms of genetic origin in Drosophila melanogaster.,"Malignant neoplasms that develop in 12 recessive-lethal, larval mutants of Drosophila melanogaster are discussed. These mutations affect the adult optic neuroblasts and ganglion-mother cells in the larval brain, the imaginal discs, and the hematopoietic organs. The malignant neoplasms exhibit fast, autonomous growth, loss of the capacity for differentiation, increased mobility and invasiveness, lethality in situ and after transplantation, and histological, fine structural, and karyotypic abnormalities. Intermediate neoplasms are also found. These combine both benign and malignant qualities. They grow in a noninvasive, compact fashion, typical of benign tumors, yet they also exhibit malignant qualities such as fast, autonomous, and lethal growth, loss of differentiation capacity, changes in cellular morphology, and lethal growth after transplantation into wild-type hosts. Thus Drosophila and vertebrate neoplasms show striking similarities.","Gateff, E"
653361,1978.0,"Science (New York, N.Y.)",Cohort mortality for prostatic cancer among United States nonwhites.,"In recent decades, age-adjusted mortality rates from prostatic cancer have risen precipitously among blacks, remaining unchanged among whites. It is now the most common cancer among United States black males. When nonwhite mortality rates were examined by age and birth cohort, it was found that peak rates occurred at every age in the cohort of 1896 to 1900, and declined thereafter. This presages an arrest and reversal of the time trend in summary mortality rates as more recent nonwhite cohorts reach the ages of maximum risk.","Ernster, V L;Selvin, S;Winkelstein, W"
306682,1978.0,"Science (New York, N.Y.)",Acute myelogenous leukemia: a human cell line responsive to colony-stimulating activity.,A permanent human cell line that maintains the granulocytic characteristics of acute myelogenous leukemia cells has been established. The cells of this line form myeloid colonies in soft gel culture in the presence of human colony-stimulating activity. The cell line may be useful for studying human acute myelogenous leukemia and the mechanism of response to colony-stimulating activity.,"Koeffler, H P;Golde, D W"
206965,1978.0,"Science (New York, N.Y.)",Absence of adenosine deaminase activity in a mammalian cell line transformed by Rous sarcoma virus.,"No detectable adenosine deaminase activity was found in whole cells or 105,000g cytosol preparations of B-mix K-44/6 cells when either [3H]adenosine or [3H]arabinosyladenine was used as substrate. When grown in tissue culture medium supplemented with horse serum these cells provide a deaminase-free system not requiring the use of an adenosine deaminase inhibitor.","Shipman, C;Drach, J C"
635582,1978.0,"Science (New York, N.Y.)",5-Thio-D-glucose selectively potentiates hyperthermic killing of hypoxic tumor cells.,"To investigate the mechanisms by which heat affects cancer cells, we used 5-thio-D-glucose, an inhibitor of glycolysis in HeLa S-3 cells, under aerobic and hypoxic conditions at temperatures ranging from 37 degrees to 43 degrees C. Drug alone or heat alone killed a minimum number of cells under aerobic or hypoxic conditions. Exposure to drug and hyperthermia selectively increased the number of cells killed under hypoxic conditions at temperatures as low as 40.5 degrees C but had little effect on cells incubated under aerobic conditions. These results suggest that the glycolytic pathways is a primary site of hyperthermic damage leading to cell death.","Kim, J H;Kim, S H;Hahn, E W;Song, C W"
635572,1978.0,"Science (New York, N.Y.)",Murine lymphoma-induced immunosuppression: requirement for direct tumour cell contact.,"The FBL-3 lymphoma cell line caused impaired antibody formation in vivo when injected into mice intraperitoneally, and in vitro when added to normal syngeneic spleen cells immunized in vitro with sheep erythrocytes. Immunosuppression occurred only when intact viable tumor cells were cocultivated with the normal spleen cells. As few as 10(5) FBL-3 cells, when added to 5 X 10(6) normal cells, impaired antibody formation. However, cell-free extracts of filtrates from even much larger numbers of tumor cells did not affect antibody formation, either in vitro or in vivo. Heating the tumor cells at 56 degrees C or irradiation with as little as 1000 rads completely abolished immunosuppressive activity, both in vitro and in vivo. Separation of viable tumor cells from target antibody-forming cells by cell-impermeable membranes prevented immunosuppression, showing that direct cell-to-cell contact is required for immunosuppression.","Cimprich, R S;Specter, S;Friedman, H"
565079,1978.0,"Science (New York, N.Y.)",United States population dose estimates for iodine-131 in the thyroid after the Chinese atmospheric nuclear weapons tests.,"Analysis of samples collected within the United States after the Chinese atmospheric nuclear weapons tests of 26 September and 17 November 1976 indicates that the radiation dose to the thyroid from iodine-131 in milk was predominant. A U.S. population dose to the thyroid of 68,000 man-rads was calculated for the iodine-131 fallout. The four excess thyroid cancers that are estimated to occur as a result of the September test during the next 45 years will be masked by the 380,000 cases of thyroid cancer which are expected to occur in the United States from all causes during the same interval.","Smith, J M;Broadway, J A;Strong, A B"
628831,1978.0,"Science (New York, N.Y.)",Rabies viruses increase in virulence when propagated in neuroblastoma cell culture.,Several strains of attenuated rabies virus lacking the capacity to kill adult mice acquired a high lethal potential for mice after one to five serial passages in murine or human neuroblastoma cells. The virulence acquired after passage in neuroblastoma cells is a stable genetic trait retained during subsequent passage of viruses in nonneuroblastoma cell systems.,"Clark, H F"
622580,1978.0,"Science (New York, N.Y.)",Relative risks of saccharin and calorie ingestion.,"The risk of a person getting cancer from ingesting saccharin is compared with the risk of ingesting additional calories which cause excess body weight. It is found that, for a person who is 10% overweight, the risk of ingesting one diet soft drink, which would cause a decrease in life expectancy of 9 seconds, is approximately equal to the risk of ingesting one additional kilocalorie; that is, if ingesting a diet drink inhibits ingestion of more than 1 kilocalorie, its benefits exceed its risks.","Cohen, B L"
203036,1978.0,"Science (New York, N.Y.)",Chick embryonic skin as a rapid organ culture assay for cellular neoplasia.,"We used chick embryonic skin (CES) in organ culture to assess the neoplastic potential of a variety of cultured human and nonhuman cell lines. Cells derived from cancer tissues grew in CES and formed tumors in nude mice while cells derived from normal tissues grew in neither system. The CES proved to be more sensitive than the nude mouse when used to assay SV40 transformed human cells; each of four such lines grew in CES while only one of the four lines grew and formed tumors in nude mice. In addition, the patterns of invasion by inoculated cells can be easily studied in the CES. These results suggest that CES in organ culture offers an inexpensive, rapid, and reliable alternative to the nude mouse as a tumorigenicity test.","Noguchi, P D;Johnson, J B;O'Donnell, R;Petricciani, J C"
622569,1978.0,"Science (New York, N.Y.)",Human breast cancer: androgen action mediated by estrogen receptor.,"Growth of the human breast cancer cell line MCF-7 is enhanced by androgens, but only at pharmacological concentrations. Although physiological concentrations of androgens translocate the androgen receptor into the nucleus, no mitogenic effects are observed. By contrast, pharmacological androgens translocate not only the androgen receptor but also the estrogen receptor, and at these high doses significantly increase both DNA and estrogen-dependent protein synthesis. We therefore propose that androgens stimulate MCF-7 cell growth not through the androgen receptor but rather through the estrogen receptor.","Zava, D T;McGuire, W L"
622565,1978.0,"Science (New York, N.Y.)",L-Dopa methyl ester: prolongation of survival of neuroblastoma-bearing mice after treatment.,"L-Dopa has has been shown to demonstrate enhanced toxicity toward melanoma cells in vitro. Since melanocytes arise from the neural crest embryologically, the effect of L-dopa methyl ester, a soluble analog, on the murine C1300 neuroblastoma was studied. There was significant antitumor activity against the neuroblastoma, which was enhanced by combination with a dopa decarboxylase inhibitor, Ro4-4602. In vitro studies suggested inhibition of DNA synthesis as the principal site of action. A mechanism involving sulfhydryl compound scavenging is postulated.","Wick, M M"
619463,1978.0,"Science (New York, N.Y.)",Inherited medullary thyroid carcinoma: a final monoclonal mutation in one of multiple clones of susceptible cells.,Inherited medullary thyroid carcinomas contain one form of glucose-6-phosphate dehydrogenase (G6PD) in black female patients who are mosaic in normal tissues for G6PD types A and B. The same individual may have several tumors each containing either G6PD A or G6PD B. The data suggest that the inherited defect is an initial mutation producing multiple clones of defective cells; each tumor then arises as a final mutation in one clone of these cells.,"Baylin, S B;Hsu, S H;Gann, D S;Smallridge, R C;Wells, S A"
17569485,1978.0,"Science (New York, N.Y.)",Antibody-dependent lymphocytotoxicity induced by immunoglobulin G from Hodgkin's disease splenic lymphocytes.,"Immunoglobulin G, produced in cultures of splenic lymphocytes obtained from patients with Hodgkin's disease, bound to a population of homologous peripheral blood lymphocytes and initiated antibody-dependent cell cytotoxicity in cultures from five out of eight patients. Two patients whose cultures produced negative results had minimal disease; the other was in remission. The target cells appear to be T lymphocytes; the effector cells bear Fc receptors that are inhibited by antigen-antibody complexes. Antibody-dependent cell cytotoxicity events may produce the anergy and lymphopenia often seen in Hodgkin's disease.","Longmire, R L;Ryan, S;McMillan, R;Lightsey, A;Heath, V"
