pmid,year,journal,title,abstract,authors
6299585,1983,Cell,Anchorage-independent colony formation of SV40 transformed BALB/c-3T3 cells in serum-free medium: role of cell- and serum-derived factors.,"The colony-forming response of SV40 transformed BALB/c-3T3 cells in agarose suspension culture was studied in a serum-free medium (with insulin, transferrin and serum albumin as the only macromolecular supplements) that was optimized for colony formation of fibronectin-attached monolayer cultures. In this serum-free medium, the SV3T3 cells fail to form colonies in agarose suspension. However, they can be induced to anchorage-independent colony formation by the growth factors that are additionally required by their untransformed counterparts for proliferation in monolayer culture. The SV3T3 cells are also rendered anchorage-independent for colony formation in serum-free medium by conditioned medium from dense monolayer serum-free SV3T3 cultures. These experiments suggest that it is the cell-substrate interaction that is responsible for the growth factor autonomy of fibronectin-attached transformed cells.","McClure, D B"
6299581,1983,Cell,Differentiation of cloned populations of immature B cells after transformation with Abelson murine leukemia virus.,"The nature of the target cell for Abelson virus transformation and the effect of transformation on B cell differentiation were studied with six cloned lines of nontransformed immature B lymphocytes. Three clones were at the pre-B cell stage of maturation prior to A-MuLV infection; two were at the B cell stage, and one appeared to represent a stage prior to rearrangement of the mu heavy chain gene. All six cloned lines could be transformed by Abelson virus. Many of the transformants of the pre-B cell clones underwent kappa light chain gene rearrangement and expression following viral infection. Distinct light chain gene rearrangements were segregated by further subcloning these transformed lines. Abelson virus infection of one cloned cell line believed to represent a stage of maturation prior to the pre-B cell stage produced pre-B cell transformants with a variety of heavy chain gene rearrangements. Thus B lymphoid target cells for Abelson virus are not restricted to a single developmental stage, and some transformed subclones can undergo extensive immunoglobulin gene rearrangements shortly after viral infection.","Whitlock, C A;Ziegler, S F;Treiman, L J;Stafford, J I;Witte, O N"
6299580,1983,Cell,Structure and sequence of the cellular gene homologous to the RSV src gene and the mechanism for generating the transforming virus.,"We determined the nucleotide sequences of all coding regions and a significant part of the flanking regions of the chicken c-src gene, which is a cellular homolog of the v-src gene of Rous sarcoma virus. The c-src gene consists of 12 exons; the boundaries of the exons were determined by assuming that the amino acid sequence of its product, pp60c-src, is basically the same as that of pp60v-src. The deduced amino acid sequence of pp60c-src was very similar to that of pp60v-src, but the last 19 carboxy-terminal amino acids of pp60c-src were replaced by a new set of 12 amino acids of pp60v-src. The sequence encoding the carboxy-terminal sequence of pp60v-src was found 900 bp downstream from the termination codon of the c-src gene. We suggest that the c-src sequence was captured by a virus through recombination at both sides of the c-src gene, and that the recombinations occurred at the level of proviral DNA.","Takeya, T;Hanafusa, H"
6299579,1983,Cell,Frameshift and intragenic suppressor mutations in a Rous sarcoma provirus suggest src encodes two proteins.,"We have analyzed two mutations in src responsible for phenotypic reversion and subsequent retransformation of a Rous sarcoma virus-transformed rat cell. Comparison of the nucleotide sequences of cloned proviral DNAs reveals a single base pair insertion approximately 438 bp from the 5' end of src in the revertant line 000. This frameshift mutation accounts for an 18 kd protein as the prematurely terminated product of src. The mutation is suppressed in the retransformed line (000*) by a 242 bp duplication that corrects the reading frame to permit synthesis of a 68 kd src protein. A 43 kd src protein with a normal carboxyl terminus is also present in 000 and 000* cells. To make this protein, translation must begin at an internal AUG, found just upstream from the frameshift mutation; in both lines, two src proteins appear to be initiated independently from the same mRNA species. Our results imply that a protein of 7 kd is synthesized from a second reading frame within wild-type src.","Mardon, G;Varmus, H E"
6297803,1983,Cell,BALB and Kirsten murine sarcoma viruses alter growth and differentiation of EGF-dependent balb/c mouse epidermal keratinocyte lines.,"Clonal BALB/c mouse epidermal keratinocyte (BALB/MK) cell lines were established in tissue culture. Despite their aneuploid nature, the lines were nontumorigenic, and retained in vitro properties similar to those of primary diploid keratinocytes. These included the constitutive expression of keratin and terminal differentiation in response to a calcium concentration greater than 1.0 mM in the medium. The cells also demonstrated an absolute requirement for nanomolar concentrations of epidermal growth factor (EGF) for their proliferation. BALB or Kirsten murine sarcoma viruses are acute transforming retroviruses, which have been shown to transform fibroblastic and hematopoietic cells. Infection of BALB/MK or its clonal sublines with either virus leads to the rapid acquisition of EGF-independent growth. The cells concomitantly lose their sensitivity to calcium-induced terminal differentiation. Thus these retroviruses can rapidly confer upon epithelial keratinocytes in culture growth properties that resemble those of malignant epidermoid carcinoma cells.","Weissman, B E;Aaronson, S A"
6825168,1983,Cell,Altered gene products are associated with activation of cellular rasK genes in human lung and colon carcinomas.,"Two lung and two colon carcinoma cell lines of human origin, which contained the same activated rasK transforming gene, expressed abnormal species of p21 that were distinct from the p21 proteins expressed in normal human cells and other human carcinomas. The abnormal species of p21 expressed by three of these cell lines were indistinguishable from each other, but differed from the abnormal p21 expressed by one lung carcinoma cell line. NIH cells transformed by DNAs of these carcinomas expressed the same abnormal p21 species, indicating that these abnormal proteins were encoded by the activated rasK genes detected by transfection. These results indicate that transforming activity of rasK genes in human lung and colon carcinoma cell lines is activated by mutations which alter the structure of their gene products, and that activation of rasK genes can result from different molecular alterations in different individual neoplasms.","Der, C J;Cooper, G M"
6681736,1983,Cell,Characterization of target cells for MCF viruses in AKR mice.,"The recombinant (MCF) class of murine leukemia virus appears to play an important role in lymphomagenesis in AKR and other mice. Although much effort has been extended in characterizing MCF viruses, relatively little is known about the cells they infect. I examined what cells were targets in AKR mice for both lymphomagenic and nonlymphomagenic MCF viruses. Lymphomagenic MCF viruses of thymic origin (AKR-247 and C58L1) were found to infect and replicate selectively in immature lymphocytes only present in thymic cortex, whereas nonlymphomagenic MCF viruses of splenic origin (C58v-1-C77 and C58v-2-C45) selectively infected and replicated in cells that appeared to B lymphocytes. Virus-binding studies suggested that neither T- nor B-lymphocyte tropisms were determined by selective attachment of virus to the respective cells. These findings demonstrate that in contrast with ecotropic viruses, which can infect many types of cells in the mouse, specific cellular tropisms can exist for MCF viruses, and that MCF infection, and therefore oncogenicity, is closely linked to cellular differentiation.","Cloyd, M W"
6297784,1983,Cell,Transforming capacities of avian erythroblastosis virus mutants deleted in the erbA or erbB oncogenes.,"Mutants of avian erythroblastosis virus (AEV) were constructed by deleting large nucleotide segments in each of the viral oncogenes termed v-erbA and v-erbB. Mutants in erbA (erbA -B +) retained the ability to transform fibroblasts in vitro, and these cells exhibited most of the transformation characteristics that typify wild-type AEV-transformed fibroblasts. In addition, the mutants induced small erythroid colonies upon infection of bone marrow cells in culture. Chickens inoculated with erbA -B + virus or with erbA -B +-transformed cells developed sarcomas or atypical erythroid leukemias. The erythroid cells transformed in vivo or in vitro by the erbA -B + viruses appeared not to be as tightly blocked in differentiation as wild-type transformed cells. In contrast, fibroblasts infected with the erbA +B - mutant resembled normal cells in all transformation parameters tested, and no bone marrow cell transformation was observed with the mutant. The results indicate that the main transforming properties of AEV are encoded in erbB and that its effects are enhanced by erbA.","Frykberg, L;Palmieri, S;Beug, H;Graf, T;Hayman, M J;Vennström, B"
6819085,1982,Cell,Novel myc oncogene RNA from abortive immunoglobulin-gene recombination in mouse plasmacytomas.,"We have found that the myc oncogene has been modified by abortive recombination with the alpha heavy-chain immunoglobulin constant-region (C alpha) gene in five different mouse plasmacytoma lines. Recombination occurred approximately 0.8-2.0 kb to the 5' side of two distinct coding regions, defined by sequence homology between the chicken cellular and plasmacytoma myc genes. The myc and C alpha genes were always in opposite transcriptional orientation, with the recombination site within the C alpha switch region sequences. DNA recombination was found to correlate with the production of a novel 2.1 kb species of myc RNA that was 0.4 kb shorter than the normal cellular transcript. No elevated levels of myc RNA were evident, suggesting that DNA rearrangements have altered the myc oncogene product. This oncogene activation corresponds to the chromosomal translocations found in nearly all plasmacytomas.","Shen-Ong, G L;Keath, E J;Piccoli, S P;Cole, M D"
6760989,1982,Cell,Host control of susceptibility to erythroleukemia and to the types of leukemia induced by Friend murine leukemia virus: initial and late stages.,"The genetic control of the susceptibility to early erythroleukemic induction by helper-independent Friend murine leukemia virus was determined to be due to the presence of a single dominant resistant locus. This locus, (termed Fv6), however, governs only resistance to early erythroleukemia, since other types of leukemias developed late in the resistant mice: myelomonocytic leukemia (approximately 70%), T-lymphoid leukemia (approximately 25%) and late erythroleukemia (approximately 10%). Data also indicated that mice with higher DBA/2 (resistant strain) genetic background had an increased frequency of myelomonocytic leukemias. Studies of the hemopoietic modulations indicated that mice that developed early or late erythroleukemia had dramatic increases in erythroid bursts, suggesting that the leukemic blocks are at the level of BFU-E or earlier. High levels of the granulocytic progenitor colonies were also found in mice with late erythroleukemia and myelomonocytic leukemia. Analysis of these leukemias indicate that they are multistage diseases.","Shibuya, T;Mak, T W"
6297778,1982,Cell,"Transformation of both erythroid and myeloid cells by E26, an avian leukemia virus that contains the myb gene.","E26 and avian myeloblastosis virus are replication-defective avian retroviruses that contain the myb oncogene and cause leukemia in chickens with short periods of latency. Animals infected with E26 develop erythroleukemia and also contain low numbers of transformed myeloid cells, while avian myeloblastosis virus induces a purely myeloid leukemia. In both cases the type of leukemia induced is independent of the subgroup of the helper virus used. E26-transformed erythroid and myeloid cells can each be propagated selectively from explanted leukemic cells with media supplemented with factors that promote the growth either of normal chicken erythroid precursors or of myeloid progenitor cells. E26 also induces the outgrowth of transformed cells from bone marrow cells infected in vitro. These cells are also either erythroid or myeloid, depending on the culture conditions employed. Most of the erythroid cells transformed by E26 are erythroblast-like, but a significant number are more mature, including erythrocyte-like cells as well as some cells that appear to be aberrant in differentiation. Both erythroid and myeloid E26-transformed cells produce infectious virus and express P135 E26, the putative (gag-myb-x) transforming protein of the virus. Thus E26 is a virus that is capable of generating factor-dependent transformed cells in two different hematopoietic lineages.","Radke, K;Beug, H;Kornfeld, S;Graf, T"
6297776,1982,Cell,Purification of an adenovirus-coded DNA polymerase that is required for initiation of DNA replication.,"Temperature-sensitive mutants in the N complementation group of human adenovirus type 5 are defective at the nonpermissive temperature for replication of virus DNA and for transformation of rat embryo cells. We show that nuclear extracts prepared from Ad5ts 149-infected cells grown at the nonpermissive temperature fail to replicate DNA in vitro. The defect lies in the first step in the initiation of viral DNA synthesis, the formation of a covalent linkage between the terminal protein precursor (pTP) and dCMP. A 140 kilodalton (140 kd) protein which complements these defective extracts and contains DNA polymerase activity has been purified from HeLa cells infected with wild-type Ad2. It is tightly associated with the 80 kd pTP in a replication complex. Both of these proteins are products of the E2B region of the adenovirus genome, and the 140 kd protein coding sequences lie immediately downstream from those encoding the 80 kd protein. These results demonstrate that adenovirus encodes a novel DNA polymerase that is required for priming of DNA synthesis at the origin of replication. This protein may also function in the initiation of transformation of cultured cells.","Stillman, B W;Tamanoi, F;Mathews, M B"
6297771,1982,Cell,Disproportionate expression of the two nonallelic rat insulin genes in a pancreatic tumor is due to translational control.,"The expression of the two nonallelic but highly homologous rat insulin genes (1 and 2) in a transplantable beta-cell tumor is found to be 10-fold higher for rat1 insulin than rat2 insulin, while in normal pancreatic tissue there are approximately equal amounts of each protein. No large sequence rearrangements of the genes were apparent by restriction analysis of the tumor DNA, and both genes were found to be specifically hypomethylated in the tumor as compared with other nonpancreatic tissue. Equivalent amounts of both insulin 1 and 2 precursor transcripts, as well as stable, mature mRNAs were detected in the tumor. However, two-dimensional gel analysis of immunoprecipitated rat1 and rat2 preproinsulins synthesized in vitro revealed a 10:1 ratio of rat1 to rat2 proteins. A 1:1 ratio was obtained when the tumor mRNA was treated in vitro with vaccinia virus capping extract, suggesting a structural modification at the 5' terminus of the rat2 mRNA. These results are discussed in the context of insulin regulation by glucose, shown to be due to translational control.","Cordell, B;Diamond, D;Smith, S;Pünter, J;Schöne, H H;Goodman, H M"
6297767,1982,Cell,"The transforming proteins of Rous sarcoma virus, Harvey sarcoma virus and Abelson virus contain tightly bound lipid.","We have found that the transforming proteins of Rous sarcoma virus, Harvey sarcoma virus and Abelson virus all contain tightly bound lipid. This modification could play a role in the binding of these proteins to cellular membranes. The lipid associated with p60src, the transforming protein of Rous sarcoma virus, is located in the NH2-terminal domain of the polypeptide. This is the region of the protein that has been shown previously to participate in binding the protein to membranes. Two mature forms of p21, the transforming protein of Harvey sarcoma virus, contain lipid. Lipid is not, however, associated with newly synthesized p21. While mature p60src and p21 are bound to cellular membranes, the newly synthesized forms of these proteins are not. The posttranslational addition of lipid may therefore be the means by which these proteins acquire an affinity for membranes.","Sefton, B M;Trowbridge, I S;Cooper, J A;Scolnick, E M"
6186388,1982,Cell,The mesothelial keratins: a new family of cytoskeletal proteins identified in cultured mesothelial cells and nonkeratinizing epithelia.,"The cytoskeletal proteins of cultured normal human mesothelial cells were found to consist of six major components, including actin, vimentin, the 40 kd keratin and the 44, 52 and 55 kd proteins, plus a minor 46 kd protein. Two-dimensional gel electrophoresis, peptide mapping and immunoprecipitation tests showed that the 40-55 kd mesothelial proteins are a family of keratins distinct in size, charge or peptide map from the ""epidermal keratins"" synthesized by cultured keratinocytes. Unique combinations of keratins from the epidermal and mesothelial keratin families were found to be synthesized by cultured bladder, esophageal, conjunctival, mammary, exocervical and ovarian surface epithelial cells. Mesothelial cells were the only epithelial cell type that synthesized vimentin at more than trace levels. We have also found that many carcinoma cell lines express keratins different from those of their cell type of origin.","Wu, Y J;Parker, L M;Binder, N E;Beckett, M A;Sinard, J H;Griffiths, C T;Rheinwald, J G"
6130850,1982,Cell,Extended self-renewal capacity of pluripotent hemopoietic stem cells: association with persistent Friend spleen focus-forming virus.,"The pluripotential hemopoietic stem cells (CFU-S) of genetically resistant Fv2rr adult C57BL/6 (B6) mice can be persistently infected by Friend virus (FV) when exposed to defective spleen focus-forming virus (SFFV) and helper virus (LLV) at the time of transplantation into heavily irradiated syngeneic recipients (that is, B6 leads to B6 isologous chimeras). Whereas normal and LLV+ marrow were depleted of CFU-S after three serial transplantations at 14-day intervals, SFFV+ donor marrow exhibited prolonged self-renewal capacity. SFFV+ CFU-S from B6. Fv2rr chimeric mice gave rise to normal erythroid and myeloid progenitor cells and were easily detected and quantified over 17 serial marrow transfers equivalent to 260 cumulative days. Marrow cellularity on day 14 of each transfer remained constant during the entire transplantation time. When SFFV fell below detectable levels at passage 15, CFU-S self-renewal exhibited rapid and total decline. Since the frequency of LLV-infected cells in late marrow transfers rose during the period of CFU-S decline, we conclude that SFFV is directly associated with the triggering of CFU-S self-renewal. It is also suggested that this proliferative event may be a prerequisite for the development of FV-induced leukemia.","Eckner, R J;Hettrick, K L;Greenberger, J S;Bennett, M"
6297744,1982,Cell,Substitution of 5' helper virus sequences into non-rel portion of reticuloendotheliosis virus strain T suppresses transformation of chicken spleen cells.,"The genome of the highly oncogenic avian retrovirus reticuloendotheliosis virus strain T (REV-T) differs from that of the helper virus reticuloendotheliosis virus strain A by a substitution (rel and a large deletion. Further deletions, constructed in vitro, within the helper-virus-related sequences of REV-T have little effect on the ability of the virus to transform chicken spleen cells in vitro. However, deletions that extend into rel abolish transformation. Substitution of helper-virus-related sequences for the deleted region in the non-rel portion of REV-T also abolishes transformation. Viruses with revertant phenotype were obtained both spontaneously and by construction in vitro from these substituted recombinants. The revertant viruses have various mutations, including deletions and insertions, in the helper-virus-related sequences. Thus the additional helper-virus-related sequences suppress expression of transformation in cis, and the deletion in REV-T seems necessary for expression of the transforming properties of the virus.","Chen, I S;Temin, H M"
6291785,1982,Cell,Continuing kappa-gene rearrangement in a cell line transformed by Abelson murine leukemia virus.,"A cell line transformed by Abelson murine leukemia virus, called PD, is capable of carrying out kappa-gene rearrangement while growing in culture. Subclones of PD have diverse kappa-gene structures, and some derivatives show evidence of continued joining activity after as many as three subclonings. Analysis of PD sublineages has shown that a rearranged chromosome can undergo secondary kappa-gene rearrangements, producing either a new rearrangement or a deletion of C kappa. Although the PD line actively rearranges its kappa genes, its rearranged heavy-chain genes show little variation, and there is no rearrangement of lambda genes. In PD subclones, DNA fragments representing the reciprocal product of kappa-gene rearrangement are often evident, and they may undergo either further rearrangement or deletion. The implications of multiple rearrangements on a single chromosome and of the maintenance of reciprocal fragments are considered in the context of a model that postulates that the V kappa and J kappa segments are not all organized in the DNA in the same transcriptional direction, leading to inversions rather than deletions during joining.","Lewis, S;Rosenberg, N;Alt, F;Baltimore, D"
6291784,1982,Cell,Nucleotide sequence of Fujinami sarcoma virus: evolutionary relationship of its transforming gene with transforming genes of other sarcoma viruses.,"We determined the entire nucleotide sequence of the molecularly cloned DNA of Fujinami sarcoma virus (FSV). The sequence of 1182 amino acids was deduced for the FSV transforming protein P130, the product of the FSV gag-fps fused gene. The P130 sequence was highly homologous to the amino acid sequence obtained for the gag-fes protein of feline sarcoma virus, supporting the view that fps and fes were derived from a cognate cellular gene in avian and mammalian species. In addition, FSV P130 and p60src of Rous sarcoma virus were 40% homologous in the region of the carboxyterminal 280 amino acids, which includes the phosphoacceptor tyrosine residue. These results strongly suggest that the 3' region of fps/fes and src originated from a common progenitor sequence. A portion (the U3 region) of the long terminal repeat of FSV DNA appears to be unusual among avian retroviruses in its close similarity in sequence and overall organization to the same region of the endogenous viral ev1 DNA.","Shibuya, M;Hanafusa, H"
6183005,1982,Cell,Nucleotide sequences of feline retroviral oncogenes (v-fes) provide evidence for a family of tyrosine-specific protein kinase genes.,"The nucleotide sequences encoding the transforming polyproteins of the Snyder-Theilen and Gardner-Arnstein strains of feline sarcoma virus (FeSV) have been determined. These sequences include a viral transforming gene (v-fes), derived from cellular proto-oncogene sequences (c-fes) of domestic cats by recombination with feline leukemia virus (FeLV). The v-fes sequences are predicted to encode a polypeptide domain strikingly similar to that specified by the transforming gene (v-fps) of the avian Fujinami sarcoma virus. In addition, the 3' 0.8 kilobase pairs of v-fes encode amino acid sequences homologous to the carboxy-terminal portion of pp60src, the transforming protein encoded by the avian Rous sarcoma virus src gene. Thus different feline and avian retroviral transforming genes, all of which encode functionally related proteins with associated tyrosine-specific kinase activities, must be derived from divergent members of the same proto-oncogene family.","Hampe, A;Laprevotte, I;Galibert, F;Fedele, L A;Sherr, C J"
6183004,1982,Cell,Monoclonal antibody to murine embryos defines a stage-specific embryonic antigen expressed on mouse embryos and human teratocarcinoma cells.,"A murine stage-specific embryonic antigen (SSEA3) is defined by reactivity with a monoclonal antibody prepared by immunization of a rat with 4- to 8-cell-stage mouse embryos. This antigenic determinant, present on oocytes, becomes restricted first to the inner cell mass at the blastocyst stage, and later to the primitive endoderm. Murine teratocarcinoma stem cells do not react with this antibody, whereas human teratocarcinoma stem cells are SSEA3-positive. This antigenic determinant is not expressed on a variety of other human and murine cell lines, but is found on the surface of human erythrocytes. It is a carbohydrate and is present on both cell-surface glycolipids and glycopeptides. These results demonstrate the feasibility of identifying stage-specific antigenic determinants with monoclonal antibody prepared against embryos. The need for thorough screening on a variety of cell types to establish developmentally important cross-reactivities is also emphasized.","Shevinsky, L H;Knowles, B B;Damjanov, I;Solter, D"
6291772,1982,Cell,Persistence of freely replicating SV40 recombinant molecules carrying a selectable marker in permissive simian cells.,"We have demonstrated that a SV40-pBR322 recombinant vector (pSV2-gpt) carrying a bacterial gene of selectable phenotype (Eco-gpt) may persist extrachromosomally in COS1 cells, a simian cell line that endogenously produces SV40 large T antigen. The amount of circular (supercoiled) recombinant DNA was estimated to be between 5 and 2000 copies per cell among several pSV2-transformed COS1 clonal lines examined. Complete pSV2 molecules were found in the majority of the transformants, although some of the pSV2 DNAs recovered were shown to have deletions in the pBR322 region. Our results indicate that removal of the pBR322 ""inhibitory sequence"" in pSV2 is not necessary for stable maintenance of these recombinant molecules in COS1 cells. In addition, large amounts of pSV2-related high molecular weight DNAs, probably concatemers of pSV2, were detected in the transformed lines.","Tsui, L C;Breitman, M L;Siminovitch, L;Buchwald, M"
6291771,1982,Cell,SV40 large tumor antigen can regulate some cellular transcripts in a positive fashion.,"Eleven cDNA clones identified from a cDNA library prepared from the mRNA fraction of SV40 transformed cells detected, by hybridization, higher levels of cellular mRNA in SV40-transformed cells than in nontransformed cells. Three of these cDNA clones detected levels of cellular mRNA that were more than 100-fold greater in SV40tsA transformed cell lines grown at the permissive temperature than in those grown at the nonpermissive temperature. Northern blot hybridizations confirmed these results and in some cases detected RNA species of multiple sizes that were regulated in a temperature-dependent fashion in SV40tsA transformed cell lines. Infection of 3T3 cells with SV40 stimulated the levels of RNAs complementary to these cDNA clones. The results demonstrate that the SV40 large T antigen can regulate the steady state levels of some cellular RNA species.","Schutzbank, T;Robinson, R;Oren, M;Levine, A J"
6291770,1982,Cell,Role of small t antigen in the acute transforming activity of SV40.,"A plasmid, pHR402, containing SV40 sequences that include a truncated early region bearing an intact t-coding sequence and a functionally intact late region, was introduced into thymidine kinase deficient (tk-) mouse L cells by cotransformation with a cloned tk gene. tk+ cotransformants synthesized SV40 t but not T antigen, and no truncated T-coding sequence products were detected. The viral sequences of pHR402 were reconstituted as a virus in COS1 cells, and acute infection of untransformed mouse cells with this viral stock (SV402) also led to the appearance of t but not T or a truncated T. Abortive transformation assays of such infected cells were negative, as were those performed on the same cells infected with either of two viral mutants (dl883 and dl884), each of which leads to T but not t synthesis. However, mixed infection with SV402 and either dl883 or dl884 led to a clear abortive and permanent transformation response. Thus, at least in part, t and T appear to function in a complementary fashion in eliciting transformation expression by SV40-infected cells.","Rubin, H;Figge, J;Bladon, M T;Chen, L B;Ellman, M;Bikel, I;Farrell, M;Livingston, D M"
6291768,1982,Cell,Epstein-Barr virus superinduces a new human B cell differentiation antigen (B-LAST 1) expressed on transformed lymphoblasts.,"We have developed a monoclonal antibody that detects the first human B-cell-specific differentiation antigen expressed on transformed B lymphoblasts. The antigen is termed B-LAST 1 and is found on B cells transformed in vitro with Epstein-Barr virus (EBV) and pokeweed mitogen; in vivo with EBV and antigen; and on neoplastic B cells from chronic lymphocytic leukemia and poorly differentiated lymphoma. The antigen has a molecular weight of 45,000 and was not found on cells of T, null or myeloid lineage, whether obtained from peripheral blood, lymph nodes, neoplasms or cell lines. The antigen is expressed at a much higher level on EBV-infected cells than on any other cell type studied, but does not appear to be virally encoded. The significance of this antigen in the process of viral and nonviral transformation and its possible role as a target for T-cell-mediated immunity against virus-infected cells is discussed.","Thorley-Lawson, D A;Schooley, R T;Bhan, A K;Nadler, L M"
6291767,1982,Cell,Regulation of the synthesis of extracellular matrix components in chondroblasts transformed by a temperature-sensitive mutant of Rous sarcoma virus.,"Regulation of cartilage extracellular matrix synthesis has been examined in chondroblasts infected with a temperature-sensitive mutant of Rous sarcoma virus. Cells grown at the nonpermissive temperature synthesized large amounts of several chondroblast-specific polypeptides (type IV proteoglycan core protein, type II procollagen, a proteoglycan link protein(s) and a 60 kd protein) and very low levels of fibronectin. At the permissive temperature, synthesis of chondroblast-specific proteins was coordinately reduced, while fibronectin synthesis was greatly increased. These changes reflected comparable alterations in levels of translatable mRNAs encoding these proteins. This analysis also revealed the unexpected presence in the transformed cells of type I collagen mRNAs, which are not used in intact cells, indicating that a posttranscriptional control (or controls) may be acting in transformed chondroblasts.","Adams, S L;Boettiger, D;Focht, R J;Holtzer, H;Pacifici, M"
6183001,1982,Cell,Expression of the ASV src gene in hybrids between normal and virally transformed cells: specific suppression occurs in some hybrids but not others.,"Somatic cell hybrids have been made between clones of rat cells transformed by avian sarcoma virus and rat or mouse cells that are untransformed. Intraspecies hybrids were either predominantly morphologically normal or predominantly transformed, some clones that formed transformed intraspecies hybrids yielding normal interspecies hybrids. Untransformed hybrids usually showed no detectable alteration in the structure or location of the integrated provirus, but viral RNA and pp60src kinase activities were much reduced. No decrease in viral gene expression was seen in transformed hybrids. Thus hybrid suppression of viral transformation, mediated in trans by the untransformed parent, is a specific event that depends on both untransformed and transformed parental parameters.","Dyson, P J;Quade, K;Wyke, J A"
6185233,1982,Cell,In vivo tyrosine phosphorylations of the Abelson virus transforming protein are absent in its normal cellular homolog.,"The transforming gene product of the Abelson murine leukemia virus (A-MuLV) is a phosphoprotein encoded by combined viral and cellular sequences. Previous work has shown the existence of a serologically crossreactive normal cellular phosphoprotein called NCP150. We have utilized two-dimensional phosphopeptide mapping and phosphoamino acid analysis to compare the structures of NCP150 and wild-type and mutant forms of the A-MuLV protein labeled in vivo with 32P-orthophosphate. This analysis demonstrated clear homology between NCP150 and wild-type A-MuLV protein, but a number of phosphorylation differences were seen. Among them, two specific tyrosine phosphorylations present in all transformation-competent Abelson proteins were not observed in NCP150. No other phosphotyrosine-containing peptides were detected. In addition, transformation-defective mutants isolated from either the P120 or P160 wild-type strain lack phosphotyrosine-containing peptides. Double-infection studies with such transformation-defective and transformation-competent A-MuLV strains show that Abelson viral proteins may be substrates for their own tyrosine-specific kinase activity in vivo. These observations suggest that the phosphotyrosine kinase activity of the abl region may be controlled, and may function, differently in its viral and cellular forms.","Ponticelli, A S;Whitlock, C A;Rosenberg, N;Witte, O N"
7116446,1982,Cell,Differences in patterns of complementation of the more common groups of xeroderma pigmentosum: possible implications.,"Xeroderma pigmentosum of groups A, C and D shows complementation differing in kinetics, dependence on the dose of wild-type alleles and dependence on protein synthesis. Such differences suggest that XP-A, -C and -D carry mutations at different loci. The product of the first of these loci (factor A) is present in significant excess in normal fibroblasts, seems to turn over rapidly and may be a dimer or higher polymer. The products of the other two loci (factors C and D) do not seem to be present in significant excess in the cytoplasm of normal fibroblasts, but factor C may accumulate abnormally in XP-D. Factors C and D turn over slowly (D more than C) and they do not move freely from the cell nucleus. Factors A and C, at least, seem to act directly and not via gene regulation.","Giannelli, F;Pawsey, S A;Avery, J A"
6288258,1982,Cell,Detection of a transforming gene product in cells transformed by Moloney murine sarcoma virus.,"We identified, in cells transformed by Moloney murine sarcoma virus (M-MuSV clone 124), a protein encoded by the M-MuSV transforming gene, v-mos. An antiserum against a synthetic peptide corresponding to the C terminus of a protein predicted from the v-mos nucleotide sequence specifically recognizes a protein doublet of approximately 37,000 daltons from 35S-methionine-labeled M-MuSV 124-transformed producer cells. By peptide mapping, this protein is almost identical to the 37 kd in vitro translation product from the M-MuSV v-mos gene. Immunoprecipitates from 32P-labeled cells contain a single v-mos-specific phosphoprotein, which has at least six sites of phosphorylation containing phosphoserine. Pulse-chase experiments show that the lower band in the 35S-methionine-labeled doublet is the primary translation product, which is modified, probably by phosphorylation, to yield the upper band. A similar mos protein is immunoprecipitated from HT1-MuSV-transformed cells, but not from uninfected NIH/3T3 cells. These mos proteins are present at very low levels in transformed cell lines. Cells acutely infected with M-MuSV 124, however, transiently contain much higher levels of the mos protein. These high levels coincide with extensive cell mortality.","Papkoff, J;Verma, I M;Hunter, T"
6288257,1982,Cell,Cloning and structural analysis of integrated woodchuck hepatitis virus sequences from hepatocellular carcinomas of woodchucks.,"Woodchuck hepatitis virus (WHV), like the related hepatitis B virus, induces in its natural host hepatocellular carcinomas that contain integrated viral sequences. As a first step in determining whether and how the integrated sequences contribute to formation of the tumors in which they are found, we have cloned two such integrations of WHV and have determined their structure by restriction mapping and heteroduplex electron microscopy. The identity of the cloned sequences was confirmed by comparison of restriction sites in the clones with those located by Southern blot analysis of tumor DNA. Viral sequences in both integrations are extensively rearranged, and in neither were all parts of the viral genome represented. In this respect, the behavior of WHV in vivo is similar to that of other DNA tumor viruses that have been studied in vitro. We discuss the implications of these results in relation to possible mechanisms for tumor induction by WHV.","Ogston, C W;Jonak, G J;Rogler, C E;Astrin, S M;Summers, J"
6286138,1982,Cell,Isolation of a transforming sequence from a human bladder carcinoma cell line.,"We have isolated the component of human bladder carcinoma cell DNA that is able to transform mouse fibroblasts. The oncogenic sequence was isolated initially from a lambda phage genomic library made from DNA of a transfected mouse cell carrying the human oncogene. A subcloned insert of 6.6 kb that carried transforming activity was amplified in the plasmid vector pBR322. The subcloned oncogene has been used as a sequence probe in Southern blot analyses. The oncogene appears to derive from sequences present in normal cellular DNA. Structural analysis has failed so far to reveal differences between the oncogene and its normal cellular homolog. The oncogene is unrelated to transforming sequences detected in a variety of other types of human tumor cell lines derived from colonic and lung carcinoma and from neuroblastoma. In contrast, the EJ bladder oncogene appears closely related to one that is active in the human T24 bladder carcinoma cell line. The oncogene appears to have undergone little, if any, amplification in several bladder carcinoma cell lines.","Shih, C;Weinberg, R A"
